Sample	ACCESSION	TAXID	SCIENTIFIC_NAME	COUNTRY	CLOSEST_CITY	CLOSEST_LOCALITY	ESTIMATED_AGE	LONGITUDE	BREED	LATITUDE	GENDER	SAMPLING_DATE	wc2.0_bio_30s_12	wc2.0_bio_30s_01	wc2.0_bio_30s_02	wc2.0_bio_30s_03	wc2.0_bio_30s_04	wc2.0_bio_30s_05	wc2.0_bio_30s_06	wc2.0_bio_30s_07	wc2.0_bio_30s_08	wc2.0_bio_30s_09	wc2.0_bio_30s_10	wc2.0_bio_30s_11	wc2.0_bio_30s_13	wc2.0_bio_30s_14	wc2.0_bio_30s_15	wc2.0_bio_30s_16	wc2.0_bio_30s_17	wc2.0_bio_30s_18	wc2.0_bio_30s_19
UGBT-D6-0708	ERS420633	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	48	31.231010	Small East African Zebu	1.003490	male	2012	1228	22.379167	10.175000	83.401636	72.093971	28.500000	16.299999	12.200001	22.016666	23.066667	23.433333	21.566666	163.000000	38.000000	40.790134	422.000000	145.000000	192.000000	340.000000
UGBT-D7-0758	ERS420653	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	48	30.981140	Ankole	0.415560	male	2012	1082	20.791667	10.350000	86.250001	52.259569	27.000000	15.000000	12.000000	20.550000	21.283333	21.566667	20.283333	152.000000	43.000000	43.692905	413.000000	153.000000	188.000000	286.000000
UGBT-D6-0709	ERS420634	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	96	31.231010	Small East African Zebu	1.003490	female	2012	1228	22.379167	10.175000	83.401636	72.093971	28.500000	16.299999	12.200001	22.016666	23.066667	23.433333	21.566666	163.000000	38.000000	40.790134	422.000000	145.000000	192.000000	340.000000
UGBT-D6-0710	ERS420635	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	108	31.231010	Small East African Zebu	1.003490	male	2012	1228	22.379167	10.175000	83.401636	72.093971	28.500000	16.299999	12.200001	22.016666	23.066667	23.433333	21.566666	163.000000	38.000000	40.790134	422.000000	145.000000	192.000000	340.000000
UGBT-D6-0711	ERS420636	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	108	31.198870	Small East African Zebu	1.130750	female	2012	1267	22.570833	10.441667	82.870367	75.451931	28.900000	16.299999	12.600000	22.150000	23.283333	23.650000	21.700000	174.000000	37.000000	41.900765	433.000000	144.000000	192.000000	353.000000
UGBT-D6-0712	ERS420637	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	84	31.198870	Small East African Zebu	1.130750	female	2012	1267	22.570833	10.441667	82.870367	75.451931	28.900000	16.299999	12.600000	22.150000	23.283333	23.650000	21.700000	174.000000	37.000000	41.900765	433.000000	144.000000	192.000000	353.000000
UGBT-D6-0713	ERS420638	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	96	31.198870	Small East African Zebu	1.130750	female	2012	1267	22.570833	10.441667	82.870367	75.451931	28.900000	16.299999	12.600000	22.150000	23.283333	23.650000	21.700000	174.000000	37.000000	41.900765	433.000000	144.000000	192.000000	353.000000
UGBT-D6-0715	ERS420640	30523	Bos taurus x Bos indicus	Uganda	HOIMA	KITOBA	120	31.198870	Small East African Zebu	1.130750	female	2012	1267	22.570833	10.441667	82.870367	75.451931	28.900000	16.299999	12.600000	22.150000	23.283333	23.650000	21.700000	174.000000	37.000000	41.900765	433.000000	144.000000	192.000000	353.000000
UGBT-D7-0746	ERS420641	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	60	31.354350	Ankole	0.554830	female	2012	1152	20.675000	9.366666	84.384385	62.758559	26.299999	15.200000	11.099999	20.366667	21.366667	21.650000	20.066666	156.000000	45.000000	42.422057	429.000000	165.000000	202.000000	299.000000
UGBT-D7-0747	ERS420642	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	72	31.354350	Shorthorn Zebu	0.554830	female	2012	1152	20.675000	9.366666	84.384385	62.758559	26.299999	15.200000	11.099999	20.366667	21.366667	21.650000	20.066666	156.000000	45.000000	42.422057	429.000000	165.000000	202.000000	299.000000
UGBT-D7-0748	ERS420643	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	60	31.354350	Ankole	0.554830	female	2012	1152	20.675000	9.366666	84.384385	62.758559	26.299999	15.200000	11.099999	20.366667	21.366667	21.650000	20.066666	156.000000	45.000000	42.422057	429.000000	165.000000	202.000000	299.000000
UGBT-D7-0749	ERS420644	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	36	31.354350	Ankole	0.554830	female	2012	1152	20.675000	9.366666	84.384385	62.758559	26.299999	15.200000	11.099999	20.366667	21.366667	21.650000	20.066666	156.000000	45.000000	42.422057	429.000000	165.000000	202.000000	299.000000
UGBT-D7-0751	ERS420646	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	96	31.361360	Shorthorn Zebu	0.558430	female	2012	1170	20.462500	9.158334	84.021412	61.464138	26.000000	15.100000	10.900000	20.166667	21.133333	21.416667	19.866667	158.000000	44.000000	42.125585	435.000000	167.000000	203.000000	305.000000
UGBT-D7-0752	ERS420647	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	60	31.361360	Ankole	0.558430	female	2012	1170	20.462500	9.158334	84.021412	61.464138	26.000000	15.100000	10.900000	20.166667	21.133333	21.416667	19.866667	158.000000	44.000000	42.125585	435.000000	167.000000	203.000000	305.000000
UGBT-D7-0753	ERS420648	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	60	31.361360	Ankole	0.558430	female	2012	1170	20.462500	9.158334	84.021412	61.464138	26.000000	15.100000	10.900000	20.166667	21.133333	21.416667	19.866667	158.000000	44.000000	42.125585	435.000000	167.000000	203.000000	305.000000
UGBT-D7-0754	ERS420649	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	84	31.361360	Ankole	0.558430	female	2012	1170	20.462500	9.158334	84.021412	61.464138	26.000000	15.100000	10.900000	20.166667	21.133333	21.416667	19.866667	158.000000	44.000000	42.125585	435.000000	167.000000	203.000000	305.000000
UGBT-D7-0755	ERS420650	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	KASAMBYA	72	31.361360	Ankole	0.558430	female	2012	1170	20.462500	9.158334	84.021412	61.464138	26.000000	15.100000	10.900000	20.166667	21.133333	21.416667	19.866667	158.000000	44.000000	42.125585	435.000000	167.000000	203.000000	305.000000
UGBT-D7-0756	ERS420651	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	120	30.981140	Ankole	0.415560	female	2012	1082	20.791667	10.350000	86.250001	52.259569	27.000000	15.000000	12.000000	20.550000	21.283333	21.566667	20.283333	152.000000	43.000000	43.692905	413.000000	153.000000	188.000000	286.000000
UGBT-D7-0757	ERS420652	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	84	30.981140	Ankole	0.415560	female	2012	1082	20.791667	10.350000	86.250001	52.259569	27.000000	15.000000	12.000000	20.550000	21.283333	21.566667	20.283333	152.000000	43.000000	43.692905	413.000000	153.000000	188.000000	286.000000
UGBT-D7-0760	ERS420655	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	108	30.981140	Ankole	0.415560	female	2012	1082	20.791667	10.350000	86.250001	52.259569	27.000000	15.000000	12.000000	20.550000	21.283333	21.566667	20.283333	152.000000	43.000000	43.692905	413.000000	153.000000	188.000000	286.000000
UGBT-D7-0761	ERS239078	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	96	31.033190	Ankole	0.597800	female	2012	1180	21.400000	10.083333	86.182343	52.570301	27.299999	15.600000	11.699999	21.150000	21.900000	22.183333	20.866667	161.000000	44.000000	42.070712	432.000000	156.000000	199.000000	316.000000
UGBT-D7-0762	ERS420656	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	120	31.033190	Ankole	0.597800	female	2012	1180	21.400000	10.083333	86.182343	52.570301	27.299999	15.600000	11.699999	21.150000	21.900000	22.183333	20.866667	161.000000	44.000000	42.070712	432.000000	156.000000	199.000000	316.000000
UGBT-D7-0763	ERS420657	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	84	31.033190	Ankole	0.597800	female	2012	1180	21.400000	10.083333	86.182343	52.570301	27.299999	15.600000	11.699999	21.150000	21.900000	22.183333	20.866667	161.000000	44.000000	42.070712	432.000000	156.000000	199.000000	316.000000
UGBT-D7-0764	ERS420658	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	156	31.033190	Ankole	0.597800	female	2012	1180	21.400000	10.083333	86.182343	52.570301	27.299999	15.600000	11.699999	21.150000	21.900000	22.183333	20.866667	161.000000	44.000000	42.070712	432.000000	156.000000	199.000000	316.000000
UGBT-D7-0765	ERS420659	30523	Bos taurus x Bos indicus	Uganda	MUBENDE	MIANZI	84	31.033190	Small East African Zebu	0.597800	female	2012	1180	21.400000	10.083333	86.182343	52.570301	27.299999	15.600000	11.699999	21.150000	21.900000	22.183333	20.866667	161.000000	44.000000	42.070712	432.000000	156.000000	199.000000	316.000000
UGBT-D8-0169	ERS420660	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	36	30.989110	Ankole	-0.498870	female	2011	781	20.933333	11.550000	82.500000	27.661373	28.100000	14.100000	14.000000	20.833333	20.750000	21.316667	20.700000	113.000000	14.000000	50.269166	279.000000	72.000000	189.000000	89.000000
UGBT-D8-0170	ERS420661	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	120	30.989110	Ankole	-0.498870	female	2011	781	20.933333	11.550000	82.500000	27.661373	28.100000	14.100000	14.000000	20.833333	20.750000	21.316667	20.700000	113.000000	14.000000	50.269166	279.000000	72.000000	189.000000	89.000000
UGBT-D8-0171	ERS420662	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	48	30.989110	Ankole	-0.498870	female	2011	781	20.933333	11.550000	82.500000	27.661373	28.100000	14.100000	14.000000	20.833333	20.750000	21.316667	20.700000	113.000000	14.000000	50.269166	279.000000	72.000000	189.000000	89.000000
UGBT-D8-0172	ERS420663	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	84	30.989110	Ankole	-0.498870	female	2011	781	20.933333	11.550000	82.500000	27.661373	28.100000	14.100000	14.000000	20.833333	20.750000	21.316667	20.700000	113.000000	14.000000	50.269166	279.000000	72.000000	189.000000	89.000000
UGBT-D8-0174	ERS420665	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	84	30.987760	Ankole	-0.467840	female	2011	798	20.762500	11.491667	81.501186	30.009457	27.900000	13.800000	14.099999	20.683334	20.500000	21.166666	20.500000	116.000000	15.000000	49.521466	282.000000	76.000000	191.000000	95.000000
UGBT-D8-0175	ERS420666	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	84	30.987760	Ankole	-0.467840	female	2011	798	20.762500	11.491667	81.501186	30.009457	27.900000	13.800000	14.099999	20.683334	20.500000	21.166666	20.500000	116.000000	15.000000	49.521466	282.000000	76.000000	191.000000	95.000000
UGBT-D8-0176	ERS420667	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	48	30.987760	Ankole	-0.467840	female	2011	798	20.762500	11.491667	81.501186	30.009457	27.900000	13.800000	14.099999	20.683334	20.500000	21.166666	20.500000	116.000000	15.000000	49.521466	282.000000	76.000000	191.000000	95.000000
UGBT-D8-0177	ERS420668	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	60	30.919010	Ankole	-0.517080	female	2011	788	20.937500	11.675000	83.392857	24.132677	28.100000	14.100000	14.000000	20.850000	20.883333	21.266667	20.766667	115.000000	13.000000	50.739979	281.000000	69.000000	260.000000	277.000000
UGBT-D8-0178	ERS420669	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	72	30.919010	Ankole	-0.517080	female	2011	788	20.937500	11.675000	83.392857	24.132677	28.100000	14.100000	14.000000	20.850000	20.883333	21.266667	20.766667	115.000000	13.000000	50.739979	281.000000	69.000000	260.000000	277.000000
UGBT-D8-0180	ERS420671	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	72	30.919010	Ankole	-0.517080	female	2011	788	20.937500	11.675000	83.392857	24.132677	28.100000	14.100000	14.000000	20.850000	20.883333	21.266667	20.766667	115.000000	13.000000	50.739979	281.000000	69.000000	260.000000	277.000000
UGBT-D8-0181	ERS420672	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	96	30.928740	Ankole	-0.474960	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0182	ERS420673	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	72	30.928740	Ankole	-0.474960	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0183	ERS420674	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	36	30.928740	Ankole	-0.474960	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0184	ERS420675	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	72	30.928740	Ankole	-0.474960	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0185	ERS420676	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	48	30.927670	Ankole	-0.473690	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0186	ERS420677	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	120	30.927670	Ankole	-0.473690	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0187	ERS420678	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	72	30.927670	Ankole	-0.473690	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D8-0188	ERS420679	30523	Bos taurus x Bos indicus	Uganda	MBARARA	KIRUHURA	60	30.927670	Ankole	-0.473690	female	2011	790	20.904167	11.725000	84.963772	24.905114	27.799999	14.000000	13.799999	20.850000	20.833333	21.233333	20.700000	114.000000	15.000000	49.336697	284.000000	77.000000	187.000000	91.000000
UGBT-D9-0282	ERS420680	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	84	31.058750	Ankole	-0.889090	female	2011	817	20.229167	11.241667	81.461346	29.345783	27.200001	13.400000	13.800001	20.416667	19.983333	20.616667	19.900000	136.000000	5.000000	59.120158	320.000000	39.000000	305.000000	96.000000
UGBT-D9-0284	ERS420682	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	72	31.058750	Ankole	-0.889090	female	2011	817	20.229167	11.241667	81.461346	29.345783	27.200001	13.400000	13.800001	20.416667	19.983333	20.616667	19.900000	136.000000	5.000000	59.120158	320.000000	39.000000	305.000000	96.000000
UGBT-D9-0285	ERS420683	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	60	31.058750	Ankole	-0.889090	female	2011	817	20.229167	11.241667	81.461346	29.345783	27.200001	13.400000	13.800001	20.416667	19.983333	20.616667	19.900000	136.000000	5.000000	59.120158	320.000000	39.000000	305.000000	96.000000
UGBT-D9-0286	ERS420684	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	84	31.061500	Ankole	-0.912680	female	2011	826	20.516667	11.400000	82.608695	27.413774	27.500000	13.700000	13.800000	20.650000	20.316666	20.883333	20.216666	144.000000	5.000000	60.747156	330.000000	36.000000	318.000000	94.000000
UGBT-D9-0287	ERS420685	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	120	31.061500	Ankole	-0.912680	female	2011	826	20.516667	11.400000	82.608695	27.413774	27.500000	13.700000	13.800000	20.650000	20.316666	20.883333	20.216666	144.000000	5.000000	60.747156	330.000000	36.000000	318.000000	94.000000
UGBT-D9-0288	ERS420686	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	48	31.061500	Ankole	-0.912680	female	2011	826	20.516667	11.400000	82.608695	27.413774	27.500000	13.700000	13.800000	20.650000	20.316666	20.883333	20.216666	144.000000	5.000000	60.747156	330.000000	36.000000	318.000000	94.000000
UGBT-D9-0289	ERS420687	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	84	31.061500	Ankole	-0.912680	female	2011	826	20.516667	11.400000	82.608695	27.413774	27.500000	13.700000	13.800000	20.650000	20.316666	20.883333	20.216666	144.000000	5.000000	60.747156	330.000000	36.000000	318.000000	94.000000
UGBT-D9-0290	ERS420688	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.079530	Ankole	-0.943450	female	2011	840	20.629167	11.425000	82.789852	26.667858	27.600000	13.800000	13.800000	20.766667	20.416667	20.983333	20.333333	147.000000	5.000000	61.113247	342.000000	35.000000	326.000000	101.000000
UGBT-D9-0291	ERS420689	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	84	31.079530	Ankole	-0.943450	female	2011	840	20.629167	11.425000	82.789852	26.667858	27.600000	13.800000	13.800000	20.766667	20.416667	20.983333	20.333333	147.000000	5.000000	61.113247	342.000000	35.000000	326.000000	101.000000
UGBT-D9-0292	ERS239074	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.079530	Ankole	-0.943450	female	2011	840	20.629167	11.425000	82.789852	26.667858	27.600000	13.800000	13.800000	20.766667	20.416667	20.983333	20.333333	147.000000	5.000000	61.113247	342.000000	35.000000	326.000000	101.000000
UGBT-D9-0293	ERS420690	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	84	31.079530	Ankole	-0.943450	female	2011	840	20.629167	11.425000	82.789852	26.667858	27.600000	13.800000	13.800000	20.766667	20.416667	20.983333	20.333333	147.000000	5.000000	61.113247	342.000000	35.000000	326.000000	101.000000
UGBT-D9-0294	ERS420691	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.100240	Ankole	-0.978310	female	2011	849	20.400000	11.200000	82.962959	23.836576	27.200001	13.700000	13.500001	20.500000	20.266667	20.716667	20.166667	150.000000	5.000000	61.211995	343.000000	36.000000	330.000000	100.000000
UGBT-D9-0295	ERS420692	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	84	31.100240	Ankole	-0.978310	female	2011	849	20.400000	11.200000	82.962959	23.836576	27.200001	13.700000	13.500001	20.500000	20.266667	20.716667	20.166667	150.000000	5.000000	61.211995	343.000000	36.000000	330.000000	100.000000
UGBT-D9-0296	ERS420693	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	60	31.100240	Ankole	-0.978310	female	2011	849	20.400000	11.200000	82.962959	23.836576	27.200001	13.700000	13.500001	20.500000	20.266667	20.716667	20.166667	150.000000	5.000000	61.211995	343.000000	36.000000	330.000000	100.000000
UGBT-D9-0297	ERS420694	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.100240	Ankole	-0.978310	female	2011	849	20.400000	11.200000	82.962959	23.836576	27.200001	13.700000	13.500001	20.500000	20.266667	20.716667	20.166667	150.000000	5.000000	61.211995	343.000000	36.000000	330.000000	100.000000
UGBT-D9-0299	ERS420696	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	48	31.124430	Ankole	-0.979850	female	2011	858	20.558333	11.300000	82.481753	26.784780	27.500000	13.800000	13.700000	20.666667	20.366666	20.900000	20.266666	155.000000	5.000000	62.099609	351.000000	35.000000	337.000000	102.000000
UGBT-D9-0300	ERS420697	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.124430	Ankole	-0.979850	female	2011	858	20.558333	11.300000	82.481753	26.784780	27.500000	13.800000	13.700000	20.666667	20.366666	20.900000	20.266666	155.000000	5.000000	62.099609	351.000000	35.000000	337.000000	102.000000
UGBT-D9-0301	ERS420698	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	48	31.124430	Ankole	-0.979850	female	2011	858	20.558333	11.300000	82.481753	26.784780	27.500000	13.800000	13.700000	20.666667	20.366666	20.900000	20.266666	155.000000	5.000000	62.099609	351.000000	35.000000	337.000000	102.000000
UGBT-D9-0302	ERS420699	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	108	31.038170	Ankole	-0.921390	female	2011	811	20.183333	11.250000	80.357139	33.732468	27.200001	13.200000	14.000001	20.366667	19.866667	20.583333	19.766667	136.000000	5.000000	59.183292	317.000000	38.000000	217.000000	94.000000
UGBT-D9-0303	ERS420700	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.038170	Ankole	-0.921390	female	2011	811	20.183333	11.250000	80.357139	33.732468	27.200001	13.200000	14.000001	20.366667	19.866667	20.583333	19.766667	136.000000	5.000000	59.183292	317.000000	38.000000	217.000000	94.000000
UGBT-D9-0304	ERS420701	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	MBAARE	96	31.038170	Ankole	-0.921390	female	2011	811	20.183333	11.250000	80.357139	33.732468	27.200001	13.200000	14.000001	20.366667	19.866667	20.583333	19.766667	136.000000	5.000000	59.183292	317.000000	38.000000	217.000000	94.000000
UGBT-D9-0305	ERS420702	30523	Bos taurus x Bos indicus	Uganda	ISINGIRO	RUGAAGA	84	31.038170	Ankole	-0.921390	female	2011	811	20.183333	11.250000	80.357139	33.732468	27.200001	13.200000	14.000001	20.366667	19.866667	20.583333	19.766667	136.000000	5.000000	59.183292	317.000000	38.000000	217.000000	94.000000
